MatchId;Home Tactic;Away Tactic;Home Goals;Away Goals
631158180;Normal;Normal;0;5
631158181;Normal;Normal;5;0
631158182;Normal;Normal;8;0
631158183;Play creatively;Play creatively;1;6
631158184;Normal;Normal;1;2
631158185;Normal;Normal;1;0
631158186;Play creatively;Normal;0;5
631158187;Normal;Normal;5;0
631158188;Normal;Play creatively;0;5
631158189;Normal;Normal;7;0
631158190;Play creatively;Normal;10;1
631158191;Normal;Normal;5;0
631158192;Counter-attacks;Normal;5;0
631158193;Normal;Normal;2;2
631158194;Normal;Normal;0;10
631158195;Normal;Play creatively;0;8
631158196;Normal;Counter-attacks;0;5
631158197;Counter-attacks;Normal;8;0
631158198;Normal;Normal;0;8
631158199;Play creatively;Normal;7;0
631158200;Normal;Normal;5;0
631158201;Normal;Normal;3;3
631158202;Normal;Play creatively;0;9
631158203;Normal;Counter-attacks;0;7
631158204;Counter-attacks;Normal;10;0
631158205;Play creatively;Normal;9;0
631158206;Normal;Normal;10;0
631158207;Normal;Normal;3;1
631158208;Normal;Counter-attacks;0;4
631158209;Normal;Normal;0;9
631158210;Normal;Attack on wings;0;6
631158211;Normal;Normal;1;6
631158212;Play creatively;Normal;9;0
631158213;Normal;Normal;2;4
631158214;Normal;Counter-attacks;0;2
631158215;Normal;Normal;5;3
631158216;Normal;Normal;4;2
631158217;Counter-attacks;Play creatively;2;2
631158218;Normal;Normal;1;6
631158219;Normal;Normal;4;4
631158220;Normal;Normal;3;1
631158221;Normal;Normal;9;0
631158222;Normal;Counter-attacks;0;7
631158223;Normal;Play creatively;0;8
631158224;Normal;Normal;6;1
631158225;Normal;Normal;1;2
631158226;Attack on wings;Normal;0;0
631158227;Normal;Normal;9;0
631158228;Counter-attacks;Normal;9;0
631158229;Counter-attacks;Counter-attacks;3;0
631158230;Normal;Attack in the Middle;4;2
631158231;Normal;Normal;1;5
631158232;Normal;Normal;1;2
631158233;Attack on wings;Normal;2;4
631158234;Normal;Normal;9;0
631158235;Normal;Normal;0;9
631158236;Normal;Normal;3;0
631158237;Normal;Normal;7;0
631158238;Normal;Normal;7;0
631158239;Attack in the Middle;Attack in the Middle;3;2
631158240;Normal;Normal;2;3
631158241;Normal;Play creatively;0;8
631158242;Normal;Normal;3;2
631158243;Normal;Normal;4;1
631158244;Normal;Attack in the Middle;0;8
631158245;Normal;Normal;9;0
631158246;Attack in the Middle;Normal;9;0
631158247;Normal;Normal;9;0
631158248;Normal;Normal;9;0
631158249;Normal;Play creatively;0;9
631158250;Normal;Normal;0;8
631158251;Normal;Attack in the Middle;0;6
631158252;Normal;Normal;0;8
631158253;Normal;Normal;6;0
631158254;Attack in the Middle;Normal;8;0
631158255;Normal;Normal;7;0
631158256;Normal;Normal;1;1
631158257;Normal;Normal;1;2
631158258;Normal;Normal;0;8
631158259;Normal;Normal;0;9
631158260;Normal;Counter-attacks;2;7
631158261;Normal;Normal;9;0
631158262;Normal;Normal;9;0
631158263;Normal;Normal;11;0
631158264;Play creatively;Normal;11;0
631158265;Normal;Normal;0;8
631158266;Normal;Normal;0;9
631158267;Normal;Counter-attacks;1;9
631158268;Normal;Normal;8;0
631158269;Normal;Normal;3;3
631158270;Normal;Normal;0;3
631158271;Play creatively;Normal;7;0
631158272;Pressing;Normal;2;2
631158273;Normal;Play creatively;0;7
631158274;Normal;Normal;0;5
631158275;Normal;Normal;0;7
631158276;Normal;Normal;3;1
631158277;Normal;Normal;7;0
631158278;Normal;Normal;0;8
631158279;Play creatively;Attack in the Middle;7;0
631158280;Normal;Normal;1;0
631158281;Normal;Normal;3;1
631158282;Attack in the Middle;Normal;4;2
631158283;Normal;Counter-attacks;0;3
631158284;Normal;Play creatively;3;0
631158285;Normal;Normal;10;0
631158286;Normal;Normal;5;0
631158287;Normal;Normal;4;1
631158288;Normal;Normal;0;8
631158289;Normal;Normal;0;7
631158290;Play creatively;Normal;8;0
631158291;Normal;Normal;0;6
631158292;Normal;Normal;0;5
631158293;Normal;Normal;5;0
631158294;Normal;Normal;6;0
631158295;Normal;Play creatively;0;9
631158296;Normal;Normal;0;7
631158297;Normal;Normal;5;1
631158298;Play creatively;Normal;3;0
631158299;Normal;Normal;0;5
631158300;Normal;Normal;0;3
631158301;Normal;Normal;10;0
631158302;Normal;Normal;1;5
631158303;Play creatively;Normal;10;0
631158304;Normal;Normal;0;10
631158305;Normal;Normal;0;8
631158306;Normal;Normal;5;0
631158307;Normal;Normal;3;1
631158308;Normal;Attack in the Middle;0;5
631158309;Normal;Normal;4;1
631158310;Play creatively;Normal;6;0
631158311;Normal;Normal;3;1
631158312;Normal;Normal;5;0
631158313;Normal;Normal;0;5
631158314;Normal;Normal;4;0
631158315;Normal;Play creatively;1;7
631158316;Normal;Normal;1;4
631158317;Attack in the Middle;Normal;5;0
631158318;Normal;Normal;2;2
631158319;Normal;Normal;8;0
631158320;Normal;Normal;9;0
631158321;Normal;Play creatively;0;8
631158322;Normal;Normal;0;5
631158323;Normal;Normal;8;1
631158324;Normal;Normal;0;7
631158325;Normal;Normal;5;0
631158326;Normal;Normal;3;1
631158327;Normal;Play creatively;1;0
631158328;Normal;Normal;7;0
631158329;Play creatively;Normal;10;0
631158330;Normal;Normal;0;8
631158331;Normal;Normal;0;0
631158332;Normal;Normal;5;0
631158333;Normal;Normal;5;0
631158334;Normal;Play creatively;0;7
631158335;Normal;Normal;10;0
631158336;Normal;Normal;0;5
631158337;Normal;Normal;2;2
631158338;Normal;Normal;1;5
631158339;Play creatively;Normal;2;2
631158340;Normal;Play creatively;5;1
631158341;Attack on wings;Normal;10;0
631158342;Normal;Normal;4;2
631158343;Normal;Normal;5;0
631158344;Normal;Normal;0;9
631158345;Play creatively;Normal;8;0
631158346;Normal;Attack on wings;0;11
631158347;Normal;Normal;2;4
631158348;Normal;Normal;11;0
631158349;Attack on wings;Normal;7;0
631158350;Normal;Play creatively;0;8
631158351;Normal;Normal;4;2
631158352;Normal;Normal;0;1
631158353;Normal;Attack in the Middle;0;8
631158354;Play creatively;Attack on wings;2;3
631158355;Normal;Normal;4;2
631158356;Normal;Normal;0;2
631158357;Normal;Normal;8;0
631158358;Normal;Normal;1;4
631158359;Attack on wings;Normal;9;0
631158360;Play creatively;Normal;8;0
631158361;Normal;Attack in the Middle;0;10
631158362;Normal;Attack on wings;0;8
631158363;Normal;Normal;2;0
631158364;Normal;Play creatively;0;10
631158365;Normal;Attack on wings;9;1
631158366;Play creatively;Normal;11;0
631158367;Normal;Normal;1;0
631158368;Normal;Normal;2;0
631158369;Normal;Normal;1;2
631158370;Normal;Normal;4;0
631158371;Normal;Play creatively;0;11
631158372;Attack on wings;Normal;3;7
631158373;Play creatively;Normal;11;0
631158374;Normal;Normal;0;5
631158375;Attack on wings;Normal;8;0
631158376;Normal;Normal;9;0
631158377;Normal;Play creatively;0;10
631158378;Normal;Attack on wings;0;9
631158379;Normal;Normal;4;2
631158380;Normal;Normal;0;7
631158381;Normal;Normal;4;0
631158382;Normal;Normal;5;3
631158383;Attack on wings;Play creatively;3;5
631158384;Normal;Normal;8;0
631158385;Normal;Normal;7;0
631158386;Play creatively;Normal;10;0
631158387;Normal;Attack on wings;0;9
631158388;Normal;Normal;0;9
631158389;Normal;Normal;3;0
631158390;Attack on wings;Normal;11;0
631158391;Normal;Play creatively;0;7
631158392;Normal;Normal;11;0
631158393;Normal;Normal;2;2
631158394;Normal;Normal;3;2
631158395;Normal;Attack on wings;0;8
631158396;Play creatively;Attack in the Middle;1;7
631158397;Attack in the Middle;Attack on wings;0;0
631158398;Play creatively;Attack on wings;6;4
631158399;Attack on wings;Normal;7;0
631158400;Normal;Normal;1;4
631158401;Attack on wings;Normal;8;0
631158402;Normal;Attack on wings;0;4
631158403;Normal;Normal;0;9
631158404;Attack in the Middle;Normal;9;0
631158405;Normal;Attack on wings;3;0
631158406;Play creatively;Attack on wings;1;4
631158407;Normal;Normal;3;1
631158408;Normal;Attack in the Middle;0;7
631158409;Attack on wings;Normal;3;0
631158410;Attack on wings;Normal;6;1
631158411;Normal;Play creatively;0;9
631158412;Attack in the Middle;Normal;8;0
631158413;Play creatively;Attack on wings;8;0
631158414;Play creatively;Normal;6;0
631158415;Attack on wings;Normal;8;0
631158416;Attack on wings;Attack in the Middle;1;4
631158417;Normal;Long shots;0;7
631158418;Normal;Play creatively;0;8
631158419;Normal;Attack on wings;0;7
631158420;Attack in the Middle;Play creatively;6;4
631158421;Attack on wings;Attack on wings;8;0
631158422;Play creatively;Normal;10;0
631158423;Normal;Normal;2;4
631158424;Normal;Normal;3;0
631158425;Play creatively;Attack in the Middle;2;0
631158426;Normal;Play creatively;0;10
631158427;Normal;Attack on wings;0;10
631158428;Normal;Attack in the Middle;1;0
631158429;Attack on wings;Normal;7;0
631158430;Play creatively;Normal;10;0
631158431;Play creatively;Normal;11;0
631158432;Attack in the Middle;Normal;9;0
631158433;Normal;Attack on wings;0;9
631158434;Normal;Play creatively;0;9
631158435;Normal;Attack in the Middle;0;7
631158436;Play creatively;Normal;10;0
631158437;Normal;Normal;0;2
631158438;Normal;Play creatively;0;8
631158439;Normal;Attack on wings;1;6
631158440;Attack in the Middle;Normal;9;0
631158441;Normal;Normal;2;5
631158442;Attack on wings;Play creatively;4;2
631158443;Normal;Play creatively;0;9
631158444;Normal;Attack in the Middle;0;8
631158445;Normal;Normal;2;3
631158446;Play creatively;Normal;12;0
631158447;Normal;Attack on wings;0;12
631158448;Attack in the Middle;Play creatively;5;2
631158449;Normal;Normal;3;0
631158450;Normal;Normal;1;2
631158451;Play creatively;Play creatively;3;3
631158452;Attack on wings;Attack in the Middle;5;0
631158453;Attack on wings;Attack in the Middle;3;1
631158454;Normal;Normal;8;0
631158455;Normal;Normal;4;2
631158456;Normal;Normal;5;0
631158457;Normal;Attack on wings;0;5
631158458;Attack in the Middle;Normal;9;1
631158459;Normal;Normal;0;8
631158460;Normal;Normal;5;0
631158461;Attack on wings;Normal;10;1
631158462;Normal;Normal;8;0
631158463;Normal;Normal;5;2
631158464;Normal;Attack on wings;0;7
631158465;Attack in the Middle;Normal;4;2
631158466;Normal;Normal;0;4
631158467;Normal;Normal;1;6
631158468;Normal;Normal;5;0
631158469;Attack on wings;Normal;7;0
631158470;Normal;Normal;8;0
631158471;Attack in the Middle;Normal;8;0
631158472;Normal;Attack on wings;0;9
631158473;Normal;Normal;0;11
631158474;Normal;Normal;3;4
631158475;Normal;Attack in the Middle;0;9
631158476;Attack on wings;Normal;7;0
631158477;Attack in the Middle;Normal;10;0
631158478;Normal;Normal;6;4
631158479;Normal;Normal;6;1
631158480;Normal;Normal;3;5
631158481;Normal;Normal;5;0
631158482;Normal;Attack in the Middle;0;8
631158483;Normal;Attack on wings;2;7
631158484;Attack in the Middle;Normal;8;0
631158485;Normal;Normal;2;2
631158486;Normal;Normal;7;0
631158487;Attack on wings;Normal;9;1
631158488;Normal;Attack in the Middle;0;10
631158489;Normal;Attack in the Middle;0;8
631158490;Normal;Normal;0;8
631158491;Normal;Normal;2;2
631158492;Normal;Attack on wings;0;9
631158493;Normal;Normal;6;2
631158494;Normal;Normal;4;0
631158495;Normal;Attack in the Middle;1;2
631158496;Attack on wings;Normal;9;0
631158497;Normal;Normal;3;3
631158498;Normal;Normal;8;0
631158499;Normal;Normal;0;10
631158500;Normal;Attack on wings;0;8
631158501;Normal;Normal;2;1
631158502;Normal;Normal;4;0
631158503;Normal;Attack in the Middle;0;10
631158504;Long shots;Normal;7;0
631158505;Normal;Normal;2;5
631158506;Normal;Normal;6;2
631158507;Normal;Normal;0;8
631158508;Attack in the Middle;Attack on wings;8;0
631158509;Normal;Normal;6;0
631158510;Attack on wings;Normal;10;0
631158511;Normal;Normal;5;2
631158512;Normal;Normal;3;2
631158513;Normal;Normal;0;6
631158514;Normal;Normal;10;0
631158515;Normal;Attack on wings;0;9
631158516;Normal;Normal;1;0
631158517;Play creatively;Normal;8;0
631158518;Attack on wings;Normal;8;0
631158519;Normal;Normal;0;7
631158520;Normal;Normal;6;1
631158521;Normal;Normal;0;8
631158522;Normal;Attack on wings;1;3
631158523;Normal;Normal;5;0
631158524;Normal;Normal;2;1
631158525;Normal;Normal;8;0
631158526;Normal;Normal;0;0
631158527;Attack on wings;Normal;9;0
631158528;Normal;Normal;8;0
631158529;Normal;Normal;0;7
631158530;Normal;Attack on wings;0;10
631158531;Normal;Normal;3;4
631158532;Normal;Normal;0;7
631158533;Play creatively;Attack on wings;3;2
631158534;Normal;Normal;7;1
631158535;Normal;Normal;1;4
631158536;Normal;Normal;1;3
631158537;Normal;Normal;2;1
631158538;Normal;Normal;0;7
631158539;Attack on wings;Play creatively;1;3
631158540;Normal;Normal;8;0
631158541;Normal;Normal;4;3
631158542;Attack on wings;Normal;9;0
631158543;Normal;Normal;9;0
631158544;Normal;Normal;1;6
631158545;Normal;Attack on wings;0;8
631158546;Normal;Normal;4;4
631158547;Normal;Normal;0;6
631158548;Normal;Normal;3;3
631158549;Normal;Normal;2;3
631158550;Attack on wings;Normal;7;0
631158551;Normal;Normal;10;0
631158552;Normal;Normal;3;2
631158553;Normal;Normal;10;0
631158554;Normal;Attack on wings;0;10
631158555;Normal;Normal;0;10
631158556;Normal;Normal;3;1
631158557;Attack on wings;Normal;9;0
631158558;Normal;Normal;0;6
631158559;Normal;Normal;10;0
631158560;Normal;Normal;1;1
631158561;Normal;Normal;1;4
631158562;Normal;Normal;2;6
631158563;Normal;Attack on wings;0;7
631158564;Normal;Normal;5;4
631158565;Normal;Attack in the Middle;0;8
631158566;Normal;Counter-attacks;2;3
631158567;Normal;Normal;1;2
631158568;Normal;Normal;4;1
631158569;Pressing;Normal;7;0
631158570;Attack in the Middle;Normal;9;0
631158571;Normal;Normal;0;7
631158572;Normal;Normal;1;2
631158573;Normal;Normal;4;1
631158574;Normal;Normal;6;0
631158575;Pressing;Attack in the Middle;2;1
631158576;Normal;Normal;1;2
631158577;Normal;Normal;4;0
631158578;Normal;Normal;2;1
631158579;Normal;Normal;4;1
631158580;Normal;Pressing;0;4
631158581;Normal;Normal;6;2
631158582;Attack in the Middle;Normal;8;0
631158583;Normal;Normal;7;0
631158584;Normal;Normal;1;4
631158585;Normal;Normal;4;2
631158586;Normal;Normal;0;9
631158587;Normal;Play creatively;0;4
631158588;Normal;Normal;0;5
631158589;Normal;Normal;0;8
631158590;Normal;Normal;8;0
631158591;Attack in the Middle;Normal;10;0
631158592;Normal;Normal;7;0
631158593;Normal;Normal;0;8
631158594;Normal;Attack in the Middle;0;9
631158595;Normal;Normal;0;8
631158596;Normal;Normal;3;0
631158597;Normal;Normal;9;0
631158598;Attack in the Middle;Normal;4;1
631158599;Normal;Normal;1;1
631158600;Normal;Normal;3;0
631158601;Normal;Normal;0;2
631158602;Normal;Normal;1;3
631158603;Normal;Attack in the Middle;0;8
631158604;Normal;Normal;2;5
631158605;Attack in the Middle;Normal;9;0
631158606;Normal;Normal;1;1
631158607;Normal;Normal;1;8
631158608;Normal;Normal;0;7
631158609;Normal;Normal;8;0
631158610;Normal;Attack in the Middle;2;3
631158611;Normal;Normal;0;1
631158612;Normal;Normal;0;2
631158613;Normal;Normal;0;7
631158614;Normal;Normal;0;8
631158615;Normal;Pressing;0;7
631158616;Normal;Normal;5;0
631158617;Normal;Normal;7;0
631158618;Pressing;Normal;5;0
631158619;Normal;Normal;8;0
631158620;Normal;Normal;0;7
631158621;Normal;Counter-attacks;1;2
631158622;Counter-attacks;Counter-attacks;1;0
631158623;Attack on wings;Play creatively;7;0
631158624;Attack in the Middle;Normal;9;0
631158625;Normal;Attack on wings;2;1
631158626;Counter-attacks;Normal;1;1
631158627;Normal;Normal;0;5
631158628;Normal;Normal;5;0
631158629;Normal;Counter-attacks;4;0
631158630;Counter-attacks;Normal;1;2
631158631;Attack on wings;Counter-attacks;3;3
631158632;Normal;Normal;3;1
631158633;Normal;Counter-attacks;2;1
631158634;Counter-attacks;Normal;9;1
631158635;Counter-attacks;Attack on wings;0;4
631158636;Play creatively;Attack in the Middle;0;8
631158637;Attack in the Middle;Counter-attacks;4;0
631158638;Normal;Attack on wings;0;9
631158639;Normal;Counter-attacks;0;2
631158640;Attack in the Middle;Play creatively;10;0
631158641;Counter-attacks;Normal;6;0
631158642;Counter-attacks;Attack in the Middle;3;1
631158643;Attack on wings;Attack on wings;3;6
631158644;Normal;Attack on wings;0;9
631158645;Normal;Counter-attacks;0;2
631158646;Play creatively;Normal;0;6
631158647;Attack in the Middle;Attack on wings;4;0
631158648;Counter-attacks;Play creatively;9;0
631158649;Play creatively;Counter-attacks;0;5
631158650;Attack on wings;Attack in the Middle;1;6
631158651;Normal;Normal;0;10
631158652;Attack on wings;Normal;10;0
631158653;Normal;Play creatively;5;0
631158654;Attack in the Middle;Counter-attacks;5;3
631158655;Attack on wings;Attack on wings;5;0
631158656;Normal;Normal;3;3
631158657;Counter-attacks;Normal;0;0
631158658;Play creatively;Attack on wings;0;5
631158659;Normal;Play creatively;0;10
631158660;Attack on wings;Normal;9;0
631158661;Attack in the Middle;Play creatively;7;0
631158662;Attack on wings;Normal;8;0
631158663;Attack on wings;Normal;0;3
631158664;Normal;Counter-attacks;0;10
631158665;Counter-attacks;Attack on wings;0;4
631158666;Normal;Counter-attacks;1;2
631158667;Normal;Attack on wings;0;9
631158668;Play creatively;Normal;2;1
631158669;Normal;Play creatively;1;1
631158670;Attack on wings;Counter-attacks;4;1
631158671;Attack on wings;Normal;1;3
631158672;Normal;Attack in the Middle;0;9
631158673;Play creatively;Attack on wings;0;11
631158674;Counter-attacks;Normal;7;1
631158675;Normal;Normal;9;0
631158676;Play creatively;Attack on wings;3;1
631158677;Counter-attacks;Play creatively;1;1
631158678;Normal;Normal;7;0
631158679;Normal;Normal;6;3
631158680;Play creatively;Play creatively;1;3
631158681;Attack in the Middle;Normal;11;0
631158682;Normal;Counter-attacks;0;8
631158683;Normal;Normal;0;6
631158684;Play creatively;Normal;8;0
631158685;Counter-attacks;Normal;2;0
631158686;Play creatively;Normal;1;3
631158687;Normal;Normal;4;2
631158688;Normal;Play creatively;0;10
631158689;Normal;Counter-attacks;1;1
631158690;Normal;Normal;9;0
631158691;Normal;Play creatively;0;9
631158692;Play creatively;Normal;8;0
631158693;Play creatively;Normal;1;1
631158694;Counter-attacks;Normal;9;0
631158695;Normal;Normal;6;0
631158696;Normal;Play creatively;1;1
631158697;Attack in the Middle;Attack on wings;4;7
631158698;Normal;Counter-attacks;0;8
631158699;Normal;Play creatively;0;10
631158700;Normal;Normal;0;10
631158701;Play creatively;Counter-attacks;1;0
631158702;Normal;Normal;1;0
631158703;Play creatively;Normal;9;0
631158704;Normal;Normal;0;2
631158705;Normal;Normal;1;0
631158706;Normal;Play creatively;1;10
631158707;Normal;Normal;1;3
631158708;Counter-attacks;Play creatively;1;1
631158709;Normal;Normal;7;0
631158710;Play creatively;Normal;11;0
631158711;Counter-attacks;Normal;9;0
631158712;Play creatively;Normal;3;0
631158713;Normal;Normal;0;9
631158714;Normal;Counter-attacks;0;9
631158715;Normal;Play creatively;0;4
631158716;Normal;Play creatively;0;9
631158717;Play creatively;Normal;7;0
631158718;Normal;Normal;0;9
631158719;Counter-attacks;Normal;2;1
631158720;Play creatively;Normal;10;0
631158721;Normal;Normal;8;3
631158722;Normal;Play creatively;4;4
631158723;Normal;Counter-attacks;2;2
631158724;Normal;Play creatively;0;10
631158725;Normal;Normal;9;0
631158726;Counter-attacks;Normal;10;0
631158727;Normal;Normal;0;9
631158728;Play creatively;Play creatively;0;0
631158729;Normal;Normal;4;2
631158730;Normal;Normal;0;7
631158731;Play creatively;Counter-attacks;0;0
631158732;Normal;Play creatively;4;1
631158733;Counter-attacks;Attack on wings;4;0
